pos	Good Will Hunting এর স্ক্রিপ্ট লিখে ম্যাট ডেমনের সাথে যৌথভাবে অস্কার পাওয়া বেন অ্যাফ্লেক নিজেই শুরু করেছিলেন সলো ব্যাটম্যান মুভির কাহিনী লেখার কাজ। ।
neg	ফলে কমিক বুক অ্যাকুরেসি এবং অনেক পটেনশিয়াল থাকা সত্ত্বেও নিজের সলো মুভি করা হলো না বেন অ্যাফ্লেকের :( বিদায় ব্যাটফ্লেক।
neg	যদিও স্নাইডারের ওয়াচম্যান আর থ্রি হান্ড্রেড বেশ উপভোগ্য ছিল, তারপরও ডিসির অ্যাডাপ্টাশনগুলোতে এসে কেমন যেন তার মাঝে পরিচালক হিসেবে বেশ কিছু অদুরদর্শিতা ও ছেলেমানুষি ধরা পড়ে।
pos	 ডিসি আর ওয়ার্নার ব্রোসের জন্য এই গোটা ডিসি ইউনিভার্সের মুভি অ্যাডাপটেশন মারভেলের থেকেও চ্যালেঞ্জিং হয়ে পড়ে তাদের ক্যাশ-কাউ আর সবথেকে জনপ্রিয় ক্যারেক্টার এই খোদ ব্যাটম্যানের কারণে।
pos	Fast and Furious সিরিজের স্পিন অফ মুভি Hobbs and Shaw এর ১ম ট্রেইলার আসবে বাংলাদেশ সময়ে ১ ফেব্রুয়ারি রাত ১০ টায়...😍😍
pos	সব একশন মুভির গুরু আসতেছে 👊👊বিশেষ ভাবে ইদ্রিস এলবার একটা একশন ফিল্ম দেখার অপেক্ষায় আছি অনেকদিন...
pos খুবই জোস একটা মুভি
pos গানগুলা জোস ছিল, সাথে অসাধারণ এক্টিং।
pos মাস্টারপিস, না দেখলে পুরাই পস্তাবেন। আমার মতে বছরের সেরা মুভি।
pos এরকম থ্রিলিং মুভি মিস দেওয়া যাইয় না। শুনে যদিও সাদামাটা মনে হতে পারে। শেষ অংশটা পুরাই অসাধারণ।
pos	iflix এর কিছু শর্টফিল্ম ইদানিং ভালো করছে। লাস্ট "৭০০ টাকা"র পর এই "ট্র্যাপ" খুব ভালো লাগলো। গল্পটা একেবারে সাদামাটা, একদম আমাদের আশেপাশের গল্প। 
pos	কিন্তু এটার প্রেজেন্টেশন একদমই সাদামাটা না, স্পেশালি অভিনয়। সুমন আনোয়ার জাস্ট দূর্দান্ত, তিশাও চমৎকার। দারুণ ব্যাকগ্রাউন্ড মিউজিকের জন্য পুরোটা সময় একটা টানটান উত্তেজনা ছিলো ১৫ মিনিটের এই শর্টফিল্মে।
neg	কিন্তু তিশা ওই লোকটার হাত থেকে বেচে পাশের ফ্ল্যাটে যখন নক করে, তখন যে দরজা খোলে তাকে দেখে সে পুরা অবাক চোখে তাকায়, তখনই শর্টফিল্মটা শেষ হয়ে যায়। অবাক হওয়ার কারনটি বোধগম্য হয়নি এখনো কিংবা সে কী এমন দেখে যে অবাক দৃষ্টিতে তাকিয়ে থাকে 😷
pos	ফাইনালী দেখে নিলাম"দ্বিতীয় কৈশোর"পারসোনাল রেটিং ৮.৫😎না এটা কোনো নাটক কিংবা টেলিফিল্ম নয়।এটি একটি সিনেমা ওয়েব সিনেমা।
pos	Movie → Generation আমি (2018),এক কথায়, ভালো লাগলো। বর্তমান জেনারেশন এর জন্যে একটা পারফেক্ট মুভি। শুধুমাত্র বর্তমান জেনারেশনই নয়, বাবা মায়েদেরও দেখা উচিত। অনেক কিছু শেখার আছে মুভিতে।
pos	হৃদয়ের কথা(২০০৬) যারা মনে করেন বাংলা মুভি সবসময় খারাপ,কখনো ভালো মুভি বানানো হয় নি, কেউ অভিনয় পারেনা।তাদেরকে বলছি এই মুভিটা দেখবেন।হ্যাপি ওয়াচিং ☺
pos	বহুল প্রতীক্ষিত The Batman আসছে ২০২১ এ।যদিও বেন এফ্লেক থাকবেন না এতে নিজের টুইটারে রিটুইট করে নিজেই নিশ্চিত করেছেন তিনি।শোনা যাচ্ছে ভিলেন দেখা যাবে চার-জনকে যেখানে পেঙ্গুইনকে ইতিমধ্যে নিশ্চিত করা হয়েছে
neg	দূর হেনরি সিভিলরে ছাড়া ডিসিইউ রে পাইনসা লাগে 🙄
pos	RRR,৩০০ কোটি রুপি বাজেটের এই মুভিটার প্রিঞ্চিপাল ফটোগ্রাফি শুরু হয়েছে ২০১৮ এর নভেম্বরে। তবে গুঞ্জন আছে যে এই মুভিতে থাকতে পারেন পরিনীতি চোপড়া
pos	মুভিটা তে মুখ্য চরিত্রে আছেন জে আর এন টি আর এবং রাম চরন তেজা।মুভির মুক্তির দিন এখনো ধার্য করা না হলেও বলা হচ্ছে এটি ২০১৯ এই মুক্তি পাবে।দেখা যাক এটি বাহুবলির মতো রেকর্ড গড়তে পারে কিনা।
neg	না হলে কি আর এই সিনেমার দ্বিতীয় পার্ট বের করার দুঃসাহস দেখায়!!
pos	কোরিয়ান থ্রিলার সম্পর্কে আমরা সবাই কম বেশি জানি। কোরিয়ান ইন্ডাস্ট্রি দারুণ দারুণ সব মুভি উপহার দিয়েছে আমাদের। আসুন আজ একটি মুভি নিয়ে কথা বলি।
pos	বোর হওয়ার সুযোগ নেই। আশা করি ভালো সময় কাটবে।📢বাংলা সাবটাইটেল আছে|
neg	সতর্কতা ঃ গল্পের স্বার্থে কিছু ১৮+ দৃশ্য রয়েছে। নিজ দায়িত্বে দেখবেন।সবার সব ভালো লাগবে এরকম কোনো কথা নেই।ভুল হলে ক্ষমার চোখে দেখবেন।আর হ্যা আমি গুছিয়ে লিখতে পারি নি। 
pos	গত ২৭ জানুয়ারি বায়োস্কোপে মুক্তিপ্রাপ্ত ওয়েব ফিল্ম 'দ্বিতীয় কৈশোর'-এ অর্পাকে দেখা গেছে আফরান নিশো-র মেয়ের ভূমিকায়। তার এন্ট্রি সিনটা ছিল চমকে দেবার মতো। নিশো-র মতো প্রফেশনাল অভিনেতার সাথে ন্যাচারালি অভিনয় করেছে। বাবা-মেয়ের ইমোশনাল মুহূর্তেও সে অসাধারণ ছিল।
pos	'দ্বিতীয় কৈশোর' দেখার সময় ভাবতেছিলাম এই মেয়েটা কে!!!মূল কথা অভিনয় দেখে মুগ্ধ হয়েছি...ধন্যবাদ বিস্তারিত জানানোর জন্য।
pos	Hunter Killer (2018),প্রায় সব সাইটে দেখলাম এটার Bluray পাওয়া যাচ্ছে, কিন্তূ কাহিনী জানি না, তাই আমলে নেই নাই। ভাবলাম পলিটিকাল মুভী হয়ত।মডার্ন রাশিয়ার সমুদ্র এলাকায় US সাবমেরিনের অনুপ্রবেশ , মরতে মরতে বেঁচে যাওয়া পুরা ২ ঘন্টা শিহরণের মধ‍্য দিয়ে যাবে।
pos	অামিও প্রথমে পোষ্টার দেখে বুঝিনি,মুভিটা সুন্দর হয়েছে খুব।
pos	Crimson Tide এর মতো অনেকটা। ভালো লাগছে
neg	তারান আদার্শ এর খবর অনুযায়ী মণিকর্ণিকা মুভিটি সোমবার এ ৪১%এর ড্রপ হয়েছে ও ৫.১০ কোটি রুপি আয় করেছে।এখন মোট আয় প্রায় ৪৮ কোটি রুপি।৪দিনে মুভিটা ৫০ কোটির নেট ও আয় করতে পারেনি।এটা আসলেই খারাপ সংবাদ।
pos	আপনি যদি ড্রামা লাভার হয়ে থাকেন এবং এমন কোন মুভি দেখতে চান, যা দেখে আপনি মানসিকভাবে ২/৩ দিন স্থির থাকতে পারবেন নাহ, মানে দিন-রাত ২৪ ঘন্টা শুধু ওই মুভিটার কথাই ভাববেন, তাহলে আপনার জন্য এটা মাস্ট ওয়াচ একটা মুভি.. 👌
pos	আমার পারসোনাল রেটিং ১০ ছিলো এবং প্রথম কোনো মুভি এত ভালো লাগছিলো
neg	শুধু মাত্র রবিন হুড, তার ভালোবাসার মানুষ মারিয়ান আর রবিন হুডের শত্রু নটিংহ্যামের শেরিফ- এই নামগুলি কিংবা চরিত্র নিলেই যে সিনেমা হয়ে যাবে এই ধারনা থেকে পরিচালক বুঝি এখনো বের হতে পারেন নি।
neg	দোহাই লাগে এই কাজে যেনো পরিচালক সফল না হয়। 
pos	মুভিটা ভাল লাগছে তাই রিভিউ লিখলাম। যাদের মুভি ভাল লাগে বিষেস করে সাউথের মুভি তাদের জন্য এই রিভিউ। 
pos	 এক্টিংএর জন্য আমি ছবিটিকে মাস্টার্স পিস মুভি বলবো।২০১৮ অর্ধেকে আমি প্রথম দেখি মুভিটা। আর এ পর্যন্ত ৫ বার দেখেছি মুভিটা। প্রেমের পরিণয় দেখতে হলে আপনাকে মুভির শেষ পর্যন্ত দেখতে হবে। যারা রিলেশন করেছে তাদের জন্য মাস্ট ওয়াচ মুভি। ভালোবাসা বেড়ে যাবে মুভিটা দেখলে আমি শিউর। বাংলা সাবটাইটেল দিয়ে দেখলে পুরো মজা পাইবেন মুভিটার। 
pos	এই মুভির প্রত্যক ধাপে ধাপে টুইস্ট এবং লাস্ট এর টুইস্টা তো পুরাই অসাধারন।ক্রিস্টোফার নোলান এর ডিরেকশন আসলেই অসাধারন।জটিল একটা কাহিনি কে অসাধারন ভাবে উপস্থান করেছে। আর মুভির মধ্য নিকোলাস টেসলার আগমন আরো অসাধারন করেছে কাহিনী।এবং প্রত্যকের অভিনয় ও অসাধারন ছিলো।
pos	অনেকদিন পর বলিউড মুভি দেখলাম, লাস্ট যেটা দেখছিলাম সেটা, আয়ুষ্মান এর মুভি, আয়ুষ্মানের মুভি মানেই অন্য রকম, তাকে নিয়ে বেশি কিছু বলার নাই,মুভিটি দেখে ফেলুন, আশা করি, ভালো লাগবে 😀
neg	মুভির নামঃ বাজার|আমি সাধারনত মুভি বিশ্লেষক নই, নিজস্ব ভালো লাগা থেকেই রিভিউ দেয়া। সবার ভালো নাও লাগতে পারে।
pos	প্রকাশ পেল জম্বিল্যান্ড এর সিকুয়েল Zombieland: Double Tap এর ফার্স্ট লুক। প্রথমটির দশ বছর পর মুক্তি পাচ্ছে ১১ই অক্টোবর।
pos	আজ কোরিয়ান রোমান্টিক মুভি দ্যা ক্লাসিক ষোল বছরে প্রদার্পন করলো!২০০৩ সালের আজকের এই দিনে মুক্তি পেয়েছিলো সাড়া জাগানো এই রোমান্টিক মুভি! রোমান্টিক জেন্রাতে আমার কাছে এইটা সর্বকালের শ্রেষ্ঠ ! 
pos	পৃথিবীতে অনেক ধরণের মুভি আছে..ভালো মুভি, খারাপ মুভি,সাধারণ মুভি, অসাধারণ মুভি, জোশ মুভি, বেশি জোশ মুভি..কিন্তু দ্যা ক্লাসিকের মত একটাও নাই! 
pos	মনের এক প্রশান্তি যোগানের জন্যই এই মুভির সৃস্টি হয়েছিলো! জীবদ্দশায় এমন মুভি আরো দেখতে চাই! :)
neg	মনকি জেমি ফক্সের মতো গুনী অভিনেতাও যখন অভারেক্টিং করে তখন বাকি গুলোর কথা না বললেও চলবে।
neg	তারপরেও চারিদিকে এতো বাজে কিছুর ভিতরে ইভ হিউসনের সৌন্দর্য উপভোগ ঠিক ভাবে করতেও পারবেন না। তবুও নাই দেশে বিচি কলা সন্দেশের মতো আর কি!
neg	এই এক সিনেমা দেখিয়েই ‘ছেড়ে দে মা কেঁদে বাচি’ টাইপ অবস্থা, দ্বিতীয়টা বানালে নতুন করে বাগধারা কিংবা প্রবাদ প্রবচন নতুন করে লিখতে হবে!
neg	ট্রেলার দেখার পরও দেখার ইচ্ছে জন্মায়নি!
neg	ট্রেলার দেখার পর একই অবস্থা ছিলো তবু ছোটবেলার আবেগ তাই!
pos	The intouchables (2011),সত্য ঘটনার উপরে নির্মিত এই সিনেমাতে এমন একটা বন্ধুত্বকে তুলে ধরা হয়েছে যেমনটা সচরাচর হয় না।
pos	‘কাই পো চে’ বরাবরের মতো তিন তরুণের কাহিনি।সুশান্ত সিং রাজপুর, অমিত সাধ আর রাজকুমার রাও তিনজনই চমৎকার অভিনয়করেছেন এই মুভিতে।
pos	ভালো একটা টুইস্টও আছে। আমার দেখা বলিউডের বেস্ট একটা মুভি। এরকম মুভি কালে নয়, যুগে একটা আসে।
pos	ফাগুন হাওয়ায় ছবির গল্প ১৯৫২ সাল আর ভাষা আন্দোলনের প্রেক্ষাপট নিয়ে। ওই সময় বাংলাদেশের এক মফস্বল শহরের গল্প তুলে ধরা হয়েছে এ ছবিতে। টিটো রহমানের ‘বউ কথা কও’ গল্পের অনুপ্রেরণায় নির্মিত হয়েছে ‘ফাগুন হাওয়ায়’।শুভমুক্তি ১৫ই_ফেব্রুয়ারি
pos	হারকিউলিস - শুধুমাত্র Maasranga Television এ,দেখে ফেলুন, আশা করি, ভালো লাগবে|
pos	race to witch mountaain,এটা আমার প্রথম রিভিউ, ভূল গুলো সবাই মাফ করে দেবেন।আসলে এতো ভালো মুভি রিভিউ না দিয়ে থাকতে পারলাম না,ব্যক্তিগত মতামত : এতো ভালো লেগেছে যা বলে বোঝানো যাবে না। রকের এই মুভিটা যে দেখিনি সে আসলে অনেক কিছু মিস করেছে। পুরো মুভিটা থেকে চোখ সরানোর উপায় নাই।
pos	মুভির যতোটা ভিতরে ঢুকবেন ততটা মজা পেতে থাকবেন, একটার পর একটা টুইস্ট, প্রতিটা মোনেন্ট চমকানোর মতো, আর দু চারটা ধাক্কাতো পুরাই 😲😲আর ইন্ভেস্টিকেশন, টেনশন সব মিলিয়ে পার্ফেক্ট ভালোলাগা, এক্টিং, কনসেপ্ট, ব্যাক গ্রাউন্ড, ডিজিটাল মিডিয়া সব কিছু ভালোর উপরে ভালো লাগলো। পার্ফেক্ট নাম টাও মুভির|
pos	যা‌হোক, অা‌মি ম‌নে ক‌রি কলকাতার অার্ট‌ফি‌ল্মের পাগল যারা, রেগুলার দর্শক তা‌দের জন্য এই সি‌নেমা দেখা মাস্ট বী নী‌ডেড । দেখ‌তেই হ‌বে । তার স‌র্বোচ্চ অানন্দটা পা‌বে । মু‌ভির মা‌ঝে মা‌ঝে হঠাৎ হঠাৎ কলকাতার পছ‌ন্দের সব অা‌র্টিস্ট‌দের অাগমণ দারুণ উত্তেজনা দে‌বে!
pos	জাপানি টয়হইচই ওয়েব সিরিজ কাটছে লজ্জা। উড়ছে ভয়। শহরে আসছে জাপানি টয়। এ টয় কোনো খেলনা টয় নয় ।এটি মূলত ডার্ক কমেডি। অভিনয়ে আছেন ইশা সাহা আর রাজদীপ গুপ্ত ।
pos	নাজমুল হুদা মিন্টু পরিচালিত 'মৌসুমী' ছবিতে এই নায়ক অভিনয় করেছিল। তার লিপে 'সেই মেয়েটি' ও 'চারিদিকে শুধু তুমি' গান দুটি জনপ্রিয় ও প্রশংসিত হয়। অভিনয় তত ভালো না হলেও চলনসই ছিল। তবে গান দুটিতে বেশ স্বতঃস্ফূর্ত ছিল। 
pos	বার্ড বক্স নেটফ্লিক্সের লেটেস্ট সাই-ফাই মুভি। এই মুভিটা অন্য কারনে ভালো লেগেছে। কারন,সম্পূর্ণ কনসেপ্ট এর উপর নির্ভর করে বানানো এই মুভিটি এক অন্য মাত্রার ক্লাইম্যাক্স সৃষ্টি করেছে।
pos	অস্কার জয়ী অভিনেত্রী সান্দ্রা-বুলক এর অভিনয়ে মুভিটি ছিল উপভোগ্য৷ তবে এন্ডিংটা আরোকটু চমকপ্রদ হলেও হতে পারতো। তবে মুভির নামের সাথে যায় শেষটা যদিও।
pos	ডেনজেল ওয়াশিংটন এর অনবদ্য অভিনয় আর এরকমই সাধারন কনসেপ্টে মুভিটি ছিল উপভোগ্য।৷
neg	কোন কালে এক খান রিলিজ দিছিলো আর খোজ নাই
neg	মুভিঃ The House That Jack Built,এটি মুভি নয় একটি slow poison. কখন মাথা ভেদ করে মগজে এ গিয়ে আঘাত করবে টের ই পাবেন না.. মুভিতে এতই ভায়লেন্স আছে যে শেষ করতে প্রায় দুই দিন লেগেছে... 🙄
neg	দুর্বল চিত্তের লোকদের কে না দেখার জন্য কঠোরভাবে নির্দেশ দেওয়া গেলো.. আর যারা ধাক্কা সামলাতে প্রস্তুত তারা বসে যেতে পারেন.. 
neg	লার্স ভন ট্রিয়ের মনে হয় মাইয়া মানুষরে দেখতে পারেনা। :3 অদ্ভূত একটা ফিল্ম।
neg	পার্সোনালি জম্বি রিলেটেড কোনো মুভি বা সিরিজ খুব একটা ভালো লাগেনা অামার কারণ স্টোরিটা খুব একটা শক্ত-পক্ত হয়না+হররের নামে অাউল-ফাউল জিনিস মনে হয় দেখাচ্ছে সেটা মনে হয়। এর কারণে জম্বি রিলেটেড বিখ্যাত টিভি সিরিজ The Walking Dead ও দেখার ইচ্ছাও জাগেনি।
pos	সিজন ০১ এর এন্ডিংটা দেখে শিওর যে সিজন ০২ অাসবে অার এটাও শিওর যে সিজন ০২ হবে অারো থ্রিলড,অারো এক্সাইমেন্টে ভরপুর।
pos	সাউথের ভৌতিক মুভি গুলো কেমন জানি হাইস্যকর মনে হত। কিন্তু ভাগমতী দেখে অনেক ভালো লাগলো।	
pos	যারা একশন অ্যাডভেঞ্চার মুভি দেখতে ভালোবাসেন তাদের জন্য।
pos	কিছু সত্যি আর কিছু পৌরণিক কাহিনী। তেমন একটি পৌরণিক কাহিনী নিয়ে মুভির গল্প। মুভিটি একশন অ্যাডভেঞ্চার এ ভরপুর। তবে গল্পে কিছু টা অসংগতি রয়েছে। বক্স অফিসে তেমন সফল হয় নি৷ তবে দেখার মতো।
pos	বোর হওয়ার চ্যান্স নেই। উপভোগ করবেন আশা করি। ভুল ত্রুটি ক্ষমার চোখে দেখবেন। গুছিয়ে লিখতে পারি নি।
pos	কেয়ামতের আগে এমনই এক জাতি আসবে। আমার কাছে ভালোই লেগেছে।
neg	অনেকেই ইনবক্সে বা গ্রুপ গুলাতে আমাকে বলে থাকে ভাই আপনি ব্যাটম্যানের প্রেমে পড়েছেন কেন? তার তো আয়রন ম্যানের মত সাইন্টিফিক জ্ঞান নেই,স্পেশাল সুট ও রেগুলার ইউজ করেনা।
pos	ব্যাটম্যানকে আমার কতোটা ভাল লাগে সেটা বর্ণনা করা সহজ কিন্তু কেন ভাল লাগে সেটা বর্ণনা করা তুলনামূলক বেশ কঠিন।
pos	পোস্ট দিয়ে আমি সুপারম্যান, ফ্ল্যাশ কিংবা Ironman কে মোটেও ছোট করতে চায়নি। এরপরেও আপনি Batman কে কেন হেট করেন আশা করি জানাতে ভুলবেন না।
pos	এছাড়া জনরা কমেডি হওয়ায় এঞ্জয়-ও করেছি।এছাড়া introvert দের জন্য এটি হতে পারে একটি মাস্ট ওয়াচ মুভি!
neg	তবে মুভির প্রশংসার পাশাপাশি যে কথা না বললেই নয়,তা হলো,মুভি ওভারঅল ভালো লাগলেও স্ক্রিপ্ট টা দুর্বল মনে হয়েছে।
neg	এছাড়া এর পাশাপাশি যে জিনিসটি হতাশ করেছে তা হল মুভির এন্ডিং।আমি পারসোনালি আরেকটু স্ট্রং এন্ডিং আশা করছিলাম।আমার কাছে মনে হয়েছে শেষদিকে এসে ডিরেক্টর খুব তাড়াহুড়ো করে ফেলেছেন।
pos	যাইহোক,ওভারঅল বিবেচনা করলে আমি মুভিটি বেশ এঞ্জয় করেছি।যারা কমেডি লাভার তাদের অবশ্যই রিকমেন্ড করছি।আশা করি হতাশ হবেন না :D
pos	মুভির স্ক্রিপ্ট ও ঠিক ছিলো,এন্ডিং টাও ভালো লাগছে। এই মুভির বিষয়বস্তু সকল ক্ষেত্রে হ্যা বলা শেখানো প্রথম দিকে মনে হলেও, মুভিটা শেষ করার পর মনে হয় নাই। ওভারঅল খুবিই ভালো একটা মুভি।
neg	মুভি শেষে মনে হাহাকার এবং এক উদাসীনতা এর জন্ম নিবে আপনার মনে। একই সময়ে আপনাকে ভাবিয়েও তুলবে। নিজেকেই নিজে বলে উঠবেন, এমন টা না হলেও তো পারতো!
pos	শেষ কবে কোন মুভি দেখে আমার চোখে পানি এসেছে, আমার মনে নেই। তবে এই মুভি দেখা শেষে চোখের কোণে পানি ছিলো আমার। 
pos	হয়তো আমার রিভিউ ভালো নাও লাগতে পারে, তবে সময় করে দেখে ফেলুন! এইটুকু বলতে পারি, মুভিটি মোটেও খারাপ লাগবে না।
pos	দেখে নিন এই বছরের অন্যতম সেরা মুভিটির।২০১৪ সালের Black Klansman নামের উপন্যাসের ওপর ভিত্তি করে বানানো মুভিটি জিতে নিয়েছে এবারের কান চলচ্চিত্র উৎসবের গ্রঁ প্রি।তাই এটাকে এই বছরের অস্কারের অন্যতম দাবীদার বলা যায়।
pos	To The Bone, পোস্ট এর ছবি অনুসারে এই মুভি আসলেই John Wick এর। এই মুভিতে John Wick কিন্তু John Wick না , তবে আমাকে 1k angry react দিলেও আমি আসল নাম জানা সত্ত্বেও John Wick কে John Wick ই ডাকব 😛 আর হ্যাঁ মুভিতে একশন এর এ ও নাই।
pos	সে মেইন চরিত্র না হলেও খুব ই গুরুত্বপূর্ণ এবং প্রভাব বিস্তারকারী চরিত্র ।
pos	এখন রিভিউর নামে কাহিনী টানা হেঁচড়া করে মুভির যে ফিলিংটা আছে এখনও সেটা নষ্ট করব না। মুভি ভাল লাগবে কি লাগবে না সেটার গ্যারান্টি দিতে পারব না। কিন্তু দেখার পর কেউ বলবে না যে সময়টা নষ্ট হল আমি নিশ্চিত। আর বললে বলসে আমার কিছু করার নাই। হাহা, হ্যাপি ওয়াচিং !
pos	বায়োস্কোপ প্রিমিয়াম সাবসক্রাইব করে দেখে ফেললাম বর্তমান সময়ের সেরা তিন অভিনেতা অতপর তিন বন্ধুর নিজেকে খুজে পাওয়ার গল্প 'দ্বিতীয় কৈশোর'।
pos	স্পয়লার করতে চাইনা বলে ওয়েবফ্লিমের কাহিনি নিয়ে বেশি কিছু লিখবো না, তবে ১ ঘন্টা ৪১ মিনিটের গল্পে শেখার আছে অনেক কিছুই। 
pos	সবার অভিনয়ই সুন্দর ছিল, ভিতর থেকে দিতে চেষ্টা করেছে (তাহসান বাদে, বরং ও চেষ্টা না করলেই বেশি ভাল লাগে -_-)। তিন জনের সমান স্ক্রিন টাইমিং হলেও নিশোর গল্পট হয়তো দর্শককে বেশী টানবে।
pos	সানজিদা প্রীতির কিছু সাহসী বেড সিন ছিল যেটা আনএক্সপেক্টেড, তবে ভদ্রতার সাথে গল্পের খাতিরে এমন ছোট সিনে দোষের কিছু দেখি না।
pos	অনেকের কাছে খুব বেশি টুইস্ট না লাগতে পারে, তবে শিহাব শাহীন এর পরিচালনা সবসময় ই ভিন্ন কিছু আনে তা পুরো ফ্লিমটিতেই স্পষ্ট ছিল এবং শেষটা আপনাকে ভাল লাগাতে বাধ্য করবে। অন্তত হিউমার অফ সেন্সকে কাজে লাগিয়ে সোশাল অ্যাওয়ারনেসের জন্য হলেও এমন কিছু ফ্লিম রিলিজ হওয়া উচিত।
pos	এটি ইউটিউবে পাবেন না, বায়োস্কোপে এ খুব কম খরচে ১ মাসের সাবস্ক্রিপশন নিয়ে দেখতে পারেন। আবার ফেসবুক থেকে সাইন ইন করে ট্রাইয়াল ভার্সনেও ফুল একসেস পাবেন, শুধু ১ সপ্তাহের আগেই একাউন্ট ক্যানসেল করতে ভুলবেন না!
pos	বক্সঅফিস হচ্ছে এক ধরনের লটারি।কার কপালে লাগে ঠিক নাই।শশাঙ্ক রেডেম্পশন যে বছরে বক্সঅফিসের চরম ব্যর্থ সেই বছর ফরেস্ট গাম্প বছরের দ্বিতীয় সবোর্চ্চ আয়কারী মুভি হয়।
neg	বুঝেন ঠেলা!...‘শশাঙ্ক রেডিম্পশন’ ও ‘ফাইট ক্লাব’ না কি সিনেমা হলে ফ্লপ ছিলো!!....
pos	তো এই মুভিগুলোর ভাগ্য তাই ঘটেছিলো। যে সময়ের মুভি সে সময়ের দর্শকরা তাৎক্ষনিকভাবে এগুলোর মর্যাদা বুঝেছিলো কি না জানা নাই তবে যে কোনও কারণেই হোক মুভিগুলো হল সার্কিটে ফ্লপ করেছিলো।
pos	পরবর্তীতে এই মুভিগুলোর দু-একটা যখন দর্শকদের দৃষ্টিগোচরে আসে তখন ডিভিডি ক্রয়-বিক্রয় বা রি-রিলিজের মাধ্যমে মুভিগুলোর আউটপুট অনেকটাই ফেরত আসে। এ কারনে নিজেদের সময়ের পরবর্তী প্রজন্মকে ‘শশাঙ্ক রেডিম্পশন’ বা ‘ফাইট ক্লাব’ অনেকটা ধন্যবাদ দিতেই পারে। তবে রিলিজ হওয়া এবং তার নিকট পরবর্তী সময়ে এই দু্‌ইটা মুভি হল সার্কিটে ফ্লপ করাটা পৃথিবীর অষ্টম-নবম আশ্চর্য্যের মধ্যে পড়ার মতো বিষয়ই বটে!
pos	সবার সাথে মিলে আরেকবার স্মরণ করি! ‘শশাঙ্ক রেডিম্পশন’ আইএমডিবি রেটিং হলো: ৯.৩/১০ এবং ‘ফাইট ক্লাব’: ৮.৮/১০
pos	‘শশাঙ্ক রেডিম্পশন’ ও ‘ফাইট ক্লাব’ তো তাও ডিভিডি বা লেট রিলিজে অনেকটাই ব্যবসায়িক অবস্থান কভার করতে পেরেছে কিন্তু ‘ডনি ডার্কো’ অথবা ‘ব্লেড রানার (১৯৮২)’ মুভির ভাগ্যে সেটুকু আসতেও অনেক কাঠখড় পোহাতে হয়েছে। অথচ এই দুইটা মুভির আইএমডিবি রেটিং হলো যথাক্রমে ৮.১ ও ৮.২!
pos	যদি আপনি আপনার প্রিয় হলিউডি মুভির শর্ট লিষ্ট করেন তবে ‘শশাঙ্ক রেডিম্পশন’ আর ‘ফাইট ক্লাব’ শীর্ষ ৫-এর মধ্যে চোখ বুঝে চলে আসবে। ‘ডনি ডার্কো’ আর ‘ব্লেড রানার’ মুভি দুইটাও শীর্ষ ১০-১২’র তালিকায় থাকাটাও আশ্চর্য্যের ঘটনা হবে না।
neg	কিন্তু কঠিন বাস্তবতা হলো এই মুভিগুলো কিন্তু ব্যবসায়িক মানদন্ডে বিশেষ করে সিনেমা হল নির্ভর মূল মার্কেটে ফ্লপ করেছিলো।
pos	ব্লেড রানার (১৯৮২) - সর্বকালের অন্যতম সেরা কল্প-বিজ্ঞান মুভির একটা হিসেবে ক্রিটিকসরা একে জায়গা দিয়ে থাকে
pos	আঠাশ মিলিয়ন ব্যায়ের বিপরীতে মুভিটি আয় করে তেত্রিশ মিলিয়ন। মাত্র ৫ মিলিয়ন বেশী আয়ের সিংহভাগই আসে ভিসিআর ক্যাসেট বিক্রির মাধ্যমে!
pos	ডনি ডার্কো (২০০১) – ট্রাইম ট্রাভেল বা সময় পরিক্রমার উপর রিচার্ড কেলির একটা দূর্দান্ত মুভি।
neg	কিন্তু মুভিটার প্লট সত্যিকার অর্থেই অত্যন্ত জটিল হওয়ার কারনে প্অনেক দর্শকই বুঝতে পারেনি মুভিটা।
neg	এটির ব্যবসায়িক ভাগ্যে বিপর্যয় ঘটে। জ্যাক গ্যালেনহ্যালের এই সিনেমাটা ৩.৫মিলিয়নে বানানো হলেও আয় হয়েছিল মাত্র ১.২ মিলিয়ন। 
pos	বক্স অফিস প্রতিক্রিয়া খুবই পুওর দেখালেও এটি কিন্তু একটা নিখুঁত ফ্যান বেস আকৃষ্ট করতে সক্ষম হয়। ২০০২ সালে এর ভিএইচএস এবং ডিভিডি মুক্তি পেলে এর প্রতি অনেকের মনোযোগ তৈরী হয়।
pos	এই সময়ে নিউইয়র্ক সিটির পাইনিয়ার থিয়েটারে ডনি ডার্কোর মিডনাইট স্ক্রীনিং শুরু হয় যা ২ পরবর্তী দুই বছর ধরে চলতে থাকে। তবে ইউকেতে দর্শকদের মুখে মুখে প্রচার থেকে ৩ লাখ টিকেট বিক্রি করতে সক্ষম হয়।
